community_board,complaint_type,count,date,ingested_at,rolling_avg,rank,board_num,borough,borough_code,BoroCD
06 MANHATTAN,General Construction/Plumbing,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4787234042553192,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Homeless Person Assistance,11,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.5,0.9722222222222222,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Illegal Dumping,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.12244897959183673,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Illegal Parking,10,2026-09-17,2026-09-19T17:48:57.925768+00:00,14.0,0.18461538461538463,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Lead,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6617647058823529,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Litter Basket Request,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.9772727272727273,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Lost Property,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6111111111111112,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Noise,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,11.0,0.9629629629629629,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Noise - Commercial,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5121951219512195,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Noise - Helicopter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3333333333333333,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Noise - Residential,15,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.0,0.5409836065573771,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Noise - Vehicle,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3625,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,PAINT/PLASTER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.22115384615384615,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Panhandling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.13043478260869565,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Rodent,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.38095238095238093,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Special Projects Inspection Team (SPIT),3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.8076923076923077,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Street Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.15151515151515152,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Street Light Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.4098360655737705,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Traffic,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.7391304347826086,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,UNSANITARY CONDITION,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.35714285714285715,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Vendor Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2903225806451613,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,WATER LEAK,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.23255813953488372,6.0,MANHATTAN,1.0,106.0
06 MANHATTAN,Water Maintenance,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.35964912280701755,6.0,MANHATTAN,1.0,106.0
06 QUEENS,Abandoned Vehicle,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.25,6.0,QUEENS,4.0,406.0
06 QUEENS,Blocked Driveway,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.49074074074074076,6.0,QUEENS,4.0,406.0
06 QUEENS,Consumer Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.22972972972972974,6.0,QUEENS,4.0,406.0
06 QUEENS,Curb Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.9285714285714286,6.0,QUEENS,4.0,406.0
06 QUEENS,Damaged Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5394736842105263,6.0,QUEENS,4.0,406.0
06 QUEENS,Dirty Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.058333333333333334,6.0,QUEENS,4.0,406.0
06 QUEENS,ELECTRIC,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1,6.0,QUEENS,4.0,406.0
06 QUEENS,Elevator,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.6515151515151515,6.0,QUEENS,4.0,406.0
06 QUEENS,FLOORING/STAIRS,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.14285714285714285,6.0,QUEENS,4.0,406.0
06 QUEENS,Homeless Person Assistance,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.2777777777777778,6.0,QUEENS,4.0,406.0
06 QUEENS,Illegal Dumping,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.02040816326530612,6.0,QUEENS,4.0,406.0
06 QUEENS,Illegal Parking,15,2026-09-17,2026-09-19T17:48:57.925768+00:00,19.0,0.2692307692307692,6.0,QUEENS,4.0,406.0
06 QUEENS,Maintenance or Facility,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5666666666666667,6.0,QUEENS,4.0,406.0
06 QUEENS,Missed Collection,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.40625,6.0,QUEENS,4.0,406.0
06 QUEENS,Noise,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.26851851851851855,6.0,QUEENS,4.0,406.0
06 QUEENS,Noise - Commercial,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,0.926829268292683,6.0,QUEENS,4.0,406.0
06 QUEENS,Noise - Residential,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.18032786885245902,6.0,QUEENS,4.0,406.0
06 QUEENS,Noise - Street/Sidewalk,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.4406779661016949,6.0,QUEENS,4.0,406.0
06 QUEENS,Non-Emergency Police Matter,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.7058823529411765,6.0,QUEENS,4.0,406.0
06 QUEENS,PAINT/PLASTER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.1346153846153846,6.0,QUEENS,4.0,406.0
06 QUEENS,PLUMBING,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.16326530612244897,6.0,QUEENS,4.0,406.0
06 QUEENS,Panhandling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.41304347826086957,6.0,QUEENS,4.0,406.0
06 QUEENS,Rodent,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.23809523809523808,6.0,QUEENS,4.0,406.0
06 QUEENS,Root/Sewer/Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,6.0,QUEENS,4.0,406.0
06 QUEENS,SAFETY,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.15,6.0,QUEENS,4.0,406.0
06 QUEENS,Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09782608695652174,6.0,QUEENS,4.0,406.0
06 QUEENS,Street Condition,13,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.5,0.9242424242424242,6.0,QUEENS,4.0,406.0
06 QUEENS,Street Sweeping Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5645161290322581,6.0,QUEENS,4.0,406.0
06 QUEENS,Taxi Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.23076923076923078,6.0,QUEENS,4.0,406.0
06 QUEENS,Tobacco or Non-Tobacco Sale,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,6.0,QUEENS,4.0,406.0
06 QUEENS,Traffic,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.7391304347826086,6.0,QUEENS,4.0,406.0
06 QUEENS,Traffic Signal Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.49,6.0,QUEENS,4.0,406.0
06 QUEENS,UNSANITARY CONDITION,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.20535714285714285,6.0,QUEENS,4.0,406.0
06 QUEENS,Violation of Park Rules,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2727272727272727,6.0,QUEENS,4.0,406.0
06 QUEENS,WATER LEAK,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08139534883720931,6.0,QUEENS,4.0,406.0
06 QUEENS,Water Quality,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,6.0,QUEENS,4.0,406.0
07 BRONX,APPLIANCE,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.95,7.0,BRONX,2.0,207.0
07 BRONX,Abandoned Vehicle,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.125,7.0,BRONX,2.0,207.0
07 BRONX,Animal-Abuse,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.75,7.0,BRONX,2.0,207.0
07 BRONX,Blocked Driveway,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.49074074074074076,7.0,BRONX,2.0,207.0
07 BRONX,Boilers,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,7.0,BRONX,2.0,207.0
07 BRONX,Building Drinking Water Tank,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,1.0,7.0,BRONX,2.0,207.0
07 BRONX,DOOR/WINDOW,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.0,0.868421052631579,7.0,BRONX,2.0,207.0
07 BRONX,Derelict Vehicles,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5,7.0,BRONX,2.0,207.0
07 BRONX,Dirty Condition,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.5583333333333333,7.0,BRONX,2.0,207.0
07 BRONX,Disorderly Youth,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,7.0,BRONX,2.0,207.0
07 BRONX,ELECTRIC,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.925,7.0,BRONX,2.0,207.0
07 BRONX,ELEVATOR,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2857142857142857,7.0,BRONX,2.0,207.0
07 BRONX,Elevator,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.6515151515151515,7.0,BRONX,2.0,207.0
07 BRONX,Encampment,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.10975609756097561,7.0,BRONX,2.0,207.0
07 BRONX,FLOORING/STAIRS,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.9285714285714286,7.0,BRONX,2.0,207.0
07 BRONX,GENERAL,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.9574468085106383,7.0,BRONX,2.0,207.0
07 BRONX,HEAT/HOT WATER,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.5116279069767442,7.0,BRONX,2.0,207.0
07 BRONX,Illegal Dumping,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8877551020408163,7.0,BRONX,2.0,207.0
07 BRONX,Illegal Parking,18,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.0,0.3769230769230769,7.0,BRONX,2.0,207.0
07 BRONX,Investigations and Discipline (IAD),1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,7.0,BRONX,2.0,207.0
07 BRONX,Maintenance or Facility,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.6888888888888889,7.0,BRONX,2.0,207.0
07 BRONX,Noise,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.26851851851851855,7.0,BRONX,2.0,207.0
07 BRONX,Noise - Commercial,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.6097560975609756,7.0,BRONX,2.0,207.0
07 BRONX,Noise - Residential,23,2026-09-17,2026-09-19T17:48:57.925768+00:00,25.0,0.9262295081967213,7.0,BRONX,2.0,207.0
07 BRONX,Noise - Street/Sidewalk,21,2026-09-17,2026-09-19T17:48:57.925768+00:00,18.5,0.8983050847457628,7.0,BRONX,2.0,207.0
07 BRONX,Noise - Vehicle,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.7125,7.0,BRONX,2.0,207.0
07 BRONX,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,7.0,BRONX,2.0,207.0
07 BRONX,PAINT/PLASTER,10,2026-09-17,2026-09-19T17:48:57.925768+00:00,11.0,0.9038461538461539,7.0,BRONX,2.0,207.0
07 BRONX,PLUMBING,19,2026-09-17,2026-09-19T17:48:57.925768+00:00,15.5,0.9693877551020408,7.0,BRONX,2.0,207.0
07 BRONX,Real Time Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,7.0,BRONX,2.0,207.0
07 BRONX,Residential Disposal Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.19642857142857142,7.0,BRONX,2.0,207.0
07 BRONX,Rodent,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.75,7.0,BRONX,2.0,207.0
07 BRONX,Root/Sewer/Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,7.0,BRONX,2.0,207.0
07 BRONX,SAFETY,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.8,7.0,BRONX,2.0,207.0
07 BRONX,Scaffold Safety,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,7.0,BRONX,2.0,207.0
07 BRONX,Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09782608695652174,7.0,BRONX,2.0,207.0
07 BRONX,Street Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.03787878787878788,7.0,BRONX,2.0,207.0
07 BRONX,Street Light Condition,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.5901639344262295,7.0,BRONX,2.0,207.0
07 BRONX,Street Sign - Damaged,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.375,7.0,BRONX,2.0,207.0
07 BRONX,Street Sweeping Complaint,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,1.0,7.0,BRONX,2.0,207.0
07 BRONX,Traffic Signal Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09,7.0,BRONX,2.0,207.0
07 BRONX,UNSANITARY CONDITION,17,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.5,0.8928571428571429,7.0,BRONX,2.0,207.0
07 BRONX,Unleashed Dog,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,7.0,BRONX,2.0,207.0
07 BRONX,Vendor Enforcement,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.8064516129032258,7.0,BRONX,2.0,207.0
07 BRONX,WATER LEAK,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.8255813953488372,7.0,BRONX,2.0,207.0
07 BRONX,Water Maintenance,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.16666666666666666,7.0,BRONX,2.0,207.0
07 BROOKLYN,APPLIANCE,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.125,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Animal in a Park,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Bike/Roller/Skate,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,1.0,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Blocked Driveway,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.4351851851851852,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Boilers,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.875,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Building/Use,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.20833333333333334,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Damaged Tree,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5394736842105263,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Dead Animal,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1206896551724138,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Dead/Dying Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6666666666666666,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Dirty Condition,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.475,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Drug Activity,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Dumpster Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,ELECTRIC,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.25,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Encampment,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3780487804878049,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,For Hire Vehicle Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Graffiti,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3055555555555556,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Illegal Dumping,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3163265306122449,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Illegal Parking,25,2026-09-17,2026-09-19T17:48:57.925768+00:00,22.5,0.34615384615384615,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Illegal Tree Damage,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.28125,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Industrial Waste,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Lead,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.14705882352941177,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Maintenance or Facility,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.7888888888888889,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Missed Collection,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.07291666666666667,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Noise,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.4722222222222222,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Noise - Commercial,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.0975609756097561,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Noise - Helicopter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3333333333333333,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Noise - Residential,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.09016393442622951,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Noise - Street/Sidewalk,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.2627118644067797,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Noise - Vehicle,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3625,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Non-Emergency Police Matter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16176470588235295,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Obstruction,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,PAINT/PLASTER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.22115384615384615,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,PLUMBING,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.24489795918367346,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Plumbing,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.375,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Root/Sewer/Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.7142857142857143,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Sewer Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.40540540540540543,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Sidewalk Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.42391304347826086,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Street Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.5757575757575758,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Street Light Condition,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.8852459016393442,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Street Sign - Damaged,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.90625,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Street Sweeping Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.7580645161290323,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Traffic Signal Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.49,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,UNSANITARY CONDITION,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.25,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Violation of Park Rules,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.6818181818181818,7.0,BROOKLYN,3.0,307.0
07 BROOKLYN,Water Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.05263157894736842,7.0,BROOKLYN,3.0,307.0
07 MANHATTAN,APPLIANCE,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.6625,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Abandoned Vehicle,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.375,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Air Quality,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.7692307692307693,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Animal in a Park,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,1.0,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Bike/Roller/Skate,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Blocked Driveway,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.18518518518518517,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Building/Use,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.20833333333333334,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Cannabis Retailer,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.36363636363636365,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Construction Lead Dust,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5625,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Consumer Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.22972972972972974,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,DOOR/WINDOW,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.4342105263157895,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Day Care,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.625,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Dead Animal,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6724137931034483,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Dead/Dying Tree,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Derelict Vehicles,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Dirty Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.225,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Drinking,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4444444444444444,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,ELECTRIC,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Elevator,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.803030303030303,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Emergency Response Team (ERT),1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Encampment,13,2026-09-17,2026-09-19T17:48:57.925768+00:00,16.0,0.9024390243902439,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,FLOORING/STAIRS,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5952380952380952,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,GENERAL,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.20212765957446807,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,General Construction/Plumbing,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7978723404255319,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,HEAT/HOT WATER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4186046511627907,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Homeless Person Assistance,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.7222222222222222,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Illegal Parking,25,2026-09-17,2026-09-19T17:48:57.925768+00:00,31.5,0.6461538461538462,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Illegal Tree Damage,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.75,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Lead,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6617647058823529,7.0,MANHATTAN,1.0,107.0
