community_board,complaint_type,count,date,ingested_at
10 QUEENS,Noise - Street/Sidewalk,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BRONX,PAINT/PLASTER,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,PAINT/PLASTER,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BROOKLYN,Encampment,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,ELECTRIC,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,APPLIANCE,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Graffiti,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BRONX,HEAT/HOT WATER,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,PLUMBING,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Blocked Driveway,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
16 BROOKLYN,GENERAL,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,DOOR/WINDOW,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,HEAT/HOT WATER,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 BRONX,Blocked Driveway,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,PLUMBING,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 MANHATTAN,Non-Emergency Police Matter,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,WATER LEAK,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BROOKLYN,Water Maintenance,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BROOKLYN,UNSANITARY CONDITION,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,APPLIANCE,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 QUEENS,UNSANITARY CONDITION,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Illegal Dumping,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BROOKLYN,PLUMBING,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Blocked Driveway,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,PLUMBING,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
16 BROOKLYN,PLUMBING,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
16 BROOKLYN,SAFETY,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Dirty Condition,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Abandoned Vehicle,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,WATER LEAK,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Noise - Commercial,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BRONX,DOOR/WINDOW,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 QUEENS,Rodent,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BRONX,APPLIANCE,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
18 BROOKLYN,Abandoned Vehicle,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 QUEENS,Sewer Maintenance,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,HEAT/HOT WATER,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Illegal Dumping,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,Noise,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Street Light Condition,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,PLUMBING,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Maintenance or Facility,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BRONX,UNSANITARY CONDITION,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Street Light Condition,7,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BROOKLYN,Noise - Commercial,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 QUEENS,PAINT/PLASTER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Noise - Park,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BRONX,Abandoned Vehicle,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,UNSANITARY CONDITION,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Traffic Signal Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,ELECTRIC,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Illegal Posting,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Water Maintenance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Elevator,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,ELECTRIC,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
16 BROOKLYN,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Dirty Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BROOKLYN,Dirty Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 QUEENS,Building/Use,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 MANHATTAN,Encampment,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,For Hire Vehicle Complaint,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 QUEENS,Building/Use,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BRONX,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 QUEENS,Dirty Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,UNSANITARY CONDITION,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Water Maintenance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Noise - Vehicle,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Noise - Commercial,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Building/Use,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 MANHATTAN,FLOORING/STAIRS,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,APPLIANCE,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 STATEN ISLAND,PAINT/PLASTER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
16 BROOKLYN,WATER LEAK,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Elevator,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Noise - Street/Sidewalk,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Root/Sewer/Sidewalk Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,DOOR/WINDOW,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,HEAT/HOT WATER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BROOKLYN,PAINT/PLASTER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 MANHATTAN,Rodent,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Water Maintenance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Traffic Signal Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BROOKLYN,Street Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,GENERAL,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Homeless Person Assistance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Maintenance or Facility,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 MANHATTAN,Street Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 MANHATTAN,Illegal Parking,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Noise - Residential,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,GENERAL,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Missed Collection,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,FLOORING/STAIRS,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
18 BROOKLYN,Obstruction,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 MANHATTAN,DOOR/WINDOW,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 MANHATTAN,Encampment,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,WATER LEAK,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
18 BROOKLYN,Damaged Tree,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,PLUMBING,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,GENERAL,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Dirty Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,PAINT/PLASTER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,HEAT/HOT WATER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,HEAT/HOT WATER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,ELECTRIC,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BROOKLYN,General Construction/Plumbing,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Water Maintenance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Noise - Residential,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Street Light Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
81 QUEENS,Noise - Park,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BRONX,Water Maintenance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Noise - Street/Sidewalk,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,PLUMBING,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 STATEN ISLAND,Sewer Maintenance,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 STATEN ISLAND,Street Light Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Street Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 QUEENS,WATER LEAK,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,ELECTRIC,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Vendor Enforcement,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 QUEENS,UNSANITARY CONDITION,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Building/Use,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,PLUMBING,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BRONX,PAINT/PLASTER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,PAINT/PLASTER,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Noise - Vehicle,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Street Condition,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,Blocked Driveway,6,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,GENERAL,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Encampment,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Lead,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Street Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Dirty Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Street Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 MANHATTAN,Street Light Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
18 BROOKLYN,Street Light Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,SAFETY,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,DOOR/WINDOW,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,WATER LEAK,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Noise - Street/Sidewalk,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Noise - Vehicle,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Noise - Residential,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,Consumer Complaint,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 STATEN ISLAND,Traffic Signal Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BROOKLYN,Abandoned Vehicle,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
18 BROOKLYN,PLUMBING,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,PLUMBING,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,Dirty Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 BRONX,Street Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 BRONX,Street Light Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Sidewalk Condition,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Noise,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Encampment,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,Blocked Driveway,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,DOOR/WINDOW,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 BRONX,SAFETY,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Noise,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,Overgrown Tree/Branches,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,ELEVATOR,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Derelict Vehicles,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 BROOKLYN,Elevator,5,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
